[14:13:17.751] [INFO] [SYSTEM] === MobileMinerOng Log Session Started ===
[14:13:17.756] [INFO] [SYSTEM] MobileMinerOng initialized
[14:14:33.365] [INFO] [EVENT] Diagnostic run started
[14:14:33.366] [INFO] [BOT] State: RECOVERING
[14:14:33.370] [INFO] [POSITION] Player: (-83.46405236442507, 84.0, -102.25442428460207)
[14:14:33.372] [INFO] [ROTATION] Yaw: 5.364811 Pitch: 49.98782
[14:14:33.373] [INFO] [EVENT] Diagnostic run complete
[14:14:49.799] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:02.767] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:15:02.767] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:02.767] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-96} | Feet: Black Concrete | FloorSolid: true
[14:15:02.767] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:15:02.768] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:02.768] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:15:02.768] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:02.768] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:02.769] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:02.769] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:15:02.769] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-97} | Feet: Black Concrete | FloorSolid: true
[14:15:02.769] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:15:03.425] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:03.426] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:03.426] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:03.426] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:03.426] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:03.427] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:15:03.427] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:03.427] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:03.427] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:03.428] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:03.428] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:03.428] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:03.428] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:03.428] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:03.429] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-99} | Feet: Black Concrete | FloorSolid: true
[14:15:03.429] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:03.429] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:03.430] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:03.430] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:03.430] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:03.430] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:03.431] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:03.433] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-100} | Feet: Black Concrete | FloorSolid: true
[14:15:03.433] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:04.164] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:04.165] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:04.166] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:04.166] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:04.167] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:04.167] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:04.167] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-99} | Feet: Black Concrete | FloorSolid: true
[14:15:04.167] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:04.168] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:04.168] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:04.168] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:04.169] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:04.169] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:04.170] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:04.170] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-100} | Feet: Black Concrete | FloorSolid: true
[14:15:04.170] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:04.768] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:04.769] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:04.770] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:04.770] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:04.771] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:04.771] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:04.771] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-101} | Feet: Black Concrete | FloorSolid: true
[14:15:04.771] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:04.772] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:04.772] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:04.772] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:04.772] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:04.773] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:04.773] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:04.773] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:04.773] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:04.774] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:04.774] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:04.774] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:04.774] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:04.774] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:04.775] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:04.775] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:04.775] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:05.470] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:05.471] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:05.472] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:05.473] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:05.473] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:05.474] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:05.474] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:05.474] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:05.475] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:05.475] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:05.475] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:05.475] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:05.476] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:05.478] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:05.478] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:05.479] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-102} | Feet: Black Concrete | FloorSolid: true
[14:15:06.066] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:06.066] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:06.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:06.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:06.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:06.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-101} | Feet: Black Concrete | FloorSolid: true
[14:15:06.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:06.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:06.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:06.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:06.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:06.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:06.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:06.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:06.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-102} | Feet: Black Concrete | FloorSolid: true
[14:15:06.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:07.016] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:07.016] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:07.017] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:07.018] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:07.018] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:07.018] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:07.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-102} | Feet: Black Concrete | FloorSolid: true
[14:15:07.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:07.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:15:07.020] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:07.020] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:07.020] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:07.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:15:07.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:07.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:07.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:07.022] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:07.022] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:07.022] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:07.023] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:07.023] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:07.023] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:07.023] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:07.024] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:08.566] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:15:08.567] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:08.567] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:08.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:08.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:15:08.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:08.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:08.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:08.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:08.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:08.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:08.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:08.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:08.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:08.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:08.571] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:08.571] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:08.571] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:08.571] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:08.572] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:08.572] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:08.572] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:08.572] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:08.572] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.066] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:15:09.066] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:09.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:09.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:09.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:15:09.067] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:09.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:09.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:09.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:09.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:09.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:09.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:09.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:09.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.516] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:15:09.516] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:09.517] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:09.517] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:09.518] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:15:09.518] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:09.518] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.518] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.519] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:15:09.519] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:09.519] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:09.519] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:09.519] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:15:09.519] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:15:09.520] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:09.520] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:10.170] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:15:10.170] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:15:10.171] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:10.171] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:10.171] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:15:10.172] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:15:10.172] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:15:10.172] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
