[12:29:27.957] [INFO] [SYSTEM] === MobileMinerOng Log Session Started ===
[12:29:27.961] [INFO] [SYSTEM] MobileMinerOng initialized
[12:29:56.412] [INFO] [EVENT] Diagnostic run started
[12:29:56.415] [INFO] [BOT] State: RECOVERING
[12:29:56.419] [INFO] [POSITION] Player: (-84.21558464236365, 84.0, -105.04989377932621)
[12:29:56.421] [INFO] [ROTATION] Yaw: 144.24208 Pitch: 22.121994
[12:29:56.422] [INFO] [EVENT] Diagnostic run complete
[12:30:20.831] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=85, z=-107} | Feet: Air | FloorSolid: false
...->RECOVERING (Aiming failed: Aiming timed out)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-80, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-76, y=84, z=-99})
============================
[12:33:02.966] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-99} | Feet: Air | FloorSolid: false
[12:33:02.967] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:02.967] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:02.967] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:02.967] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-100} | Feet: Air | FloorSolid: false
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-99} | Feet: Air | FloorSolid: false
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-99} | Feet: Air | FloorSolid: false
[12:33:02.968] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-101} | Feet: Air | FloorSolid: false
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-99} | Feet: Air | FloorSolid: false
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-100} | Feet: Air | FloorSolid: false
[12:33:02.969] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-100} | Feet: Air | FloorSolid: false
[12:33:02.970] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[12:33:02.970] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[12:33:02.970] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[12:33:02.970] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[12:33:03.325] [INFO] [DEBUG] 
===== MOBILEMINER DIAGNOSTIC =====
BOT
- State: AIMING (Aiming at (-74.5, 84.5, -100.5))
- Active Task: ShadowBotTask
TASK
- Pool Size: 2
- Last Completed: DiagnosticTestTask
- Last Failed: AimingTask (Aiming timed out)
PLAYER
- Pos: (-76.1711878690595, 84.0, -97.94172503433349)
PERCEPTION
- Target: null
- Failures: 0
ENGINE
- Last Tick: 7µs
RECENT STATE TRANSITIONS
...->AIMING (Aiming at (-61.5, 84.5, -114.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-62, y=84, z=-115})
...->AIMING (Aiming at (-61.5, 84.5, -114.5))
...->RECOVERING (Aiming failed: Aiming timed out)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-80, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-76, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-101})
...->AIMING (Aiming at (-74.5, 84.5, -100.5))
============================
[12:33:04.319] [INFO] [DEBUG] 
===== MOBILEMINER DIAGNOSTIC =====
BOT
- State: AIMING (Aiming at (-74.5, 84.5, -100.5))
- Active Task: ShadowBotTask
TASK
- Pool Size: 2
- Last Completed: DiagnosticTestTask
- Last Failed: AimingTask (Aiming timed out)
PLAYER
- Pos: (-76.14000437131523, 84.0, -97.99107297300885)
PERCEPTION
- Target: null
- Failures: 0
ENGINE
- Last Tick: 5µs
RECENT STATE TRANSITIONS
...->AIMING (Aiming at (-61.5, 84.5, -114.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-62, y=84, z=-115})
...->AIMING (Aiming at (-61.5, 84.5, -114.5))
...->RECOVERING (Aiming failed: Aiming timed out)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-80, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-76, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-101})
...->AIMING (Aiming at (-74.5, 84.5, -100.5))
============================
[12:33:04.419] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-99} | Feet: Air | FloorSolid: false
[12:33:04.420] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:04.420] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:04.421] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:04.422] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:04.422] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:04.422] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[12:33:04.423] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[12:33:04.423] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[12:33:05.322] [INFO] [DEBUG] 
===== MOBILEMINER DIAGNOSTIC =====
BOT
- State: MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-96})
- Active Task: ShadowBotTask
TASK
- Pool Size: 2
- Last Completed: DiagnosticTestTask
- Last Failed: AimingTask (Aiming timed out)
PLAYER
- Pos: (-77.42900764329738, 84.0, -98.8907979017826)
PERCEPTION
- Target: null
- Failures: 0
ENGINE
- Last Tick: 37µs
RECENT STATE TRANSITIONS
...->MOVING_TO_TARGET (Moving to BlockPos{x=-62, y=84, z=-115})
...->AIMING (Aiming at (-61.5, 84.5, -114.5))
...->RECOVERING (Aiming failed: Aiming timed out)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-80, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-76, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-101})
...->AIMING (Aiming at (-74.5, 84.5, -100.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-96})
============================
[12:33:06.077] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-98} | Feet: Air | FloorSolid: false
[12:33:06.078] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:06.079] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:06.079] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:06.080] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[12:33:06.080] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[12:33:06.080] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-97} | Feet: Black Concrete | FloorSolid: true
[12:33:06.080] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[12:33:06.081] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-97} | Feet: Air | FloorSolid: false
[12:33:06.081] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:06.081] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:06.082] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:06.082] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[12:33:06.082] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:06.082] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-96} | Feet: Black Concrete | FloorSolid: true
[12:33:06.083] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[12:33:06.083] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:06.083] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:06.085] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:06.086] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:06.086] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[12:33:06.086] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:06.087] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-95} | Feet: Black Concrete | FloorSolid: true
[12:33:06.087] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:06.087] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:06.087] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:06.088] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:06.088] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:06.088] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[12:33:06.088] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:06.088] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:06.089] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:06.089] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:06.090] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:06.090] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:06.090] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:06.091] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:06.091] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:06.091] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:06.092] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:06.326] [INFO] [DEBUG] 
===== MOBILEMINER DIAGNOSTIC =====
BOT
- State: MOVING_TO_TARGET (Moving to BlockPos{x=-79, y=84, z=-93})
- Active Task: ShadowBotTask
TASK
- Pool Size: 2
- Last Completed: DiagnosticTestTask
- Last Failed: AimingTask (Aiming timed out)
PLAYER
- Pos: (-75.40458027079377, 84.0, -96.00984751350022)
PERCEPTION
- Target: null
- Failures: 0
ENGINE
- Last Tick: 41µs
RECENT STATE TRANSITIONS
...->RECOVERING (Aiming failed: Aiming timed out)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-80, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-76, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-101})
...->AIMING (Aiming at (-74.5, 84.5, -100.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-96})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-79, y=84, z=-93})
============================
[12:33:07.125] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:07.126] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:07.126] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.127] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.127] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:07.127] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:07.127] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.127] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.128] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:07.128] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:07.128] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.128] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.129] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:07.129] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:07.129] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.129] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-94} | Feet: Black Concrete | FloorSolid: true
[12:33:07.130] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:07.130] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:07.130] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.131] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.131] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-95} | Feet: Black Concrete | FloorSolid: true
[12:33:07.131] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:07.131] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.132] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.327] [INFO] [DEBUG] 
===== MOBILEMINER DIAGNOSTIC =====
BOT
- State: MOVING_TO_TARGET (Moving to BlockPos{x=-82, y=84, z=-93})
- Active Task: ShadowBotTask
TASK
- Pool Size: 2
- Last Completed: DiagnosticTestTask
- Last Failed: AimingTask (Aiming timed out)
PLAYER
- Pos: (-77.83081030948951, 84.0, -93.33911963329447)
PERCEPTION
- Target: null
- Failures: 0
ENGINE
- Last Tick: 29µs
RECENT STATE TRANSITIONS
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-76, y=84, z=-99})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-101})
...->AIMING (Aiming at (-74.5, 84.5, -100.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-96})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-79, y=84, z=-93})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-82, y=84, z=-93})
============================
[12:33:07.975] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:07.975] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:07.976] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.976] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.976] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:07.977] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:07.977] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-94} | Feet: Black Concrete | FloorSolid: true
[12:33:07.977] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.977] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:07.977] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:07.977] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.978] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:07.978] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:07.978] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:07.978] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:07.978] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:08.220] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:08.221] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:08.221] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.221] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.222] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:08.222] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:08.222] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-94} | Feet: Black Concrete | FloorSolid: true
[12:33:08.222] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:08.223] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:08.223] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:08.223] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.223] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.223] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:08.224] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:08.224] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:08.224] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:08.321] [INFO] [DEBUG] 
===== MOBILEMINER DIAGNOSTIC =====
BOT
- State: MOVING_TO_TARGET (Moving to BlockPos{x=-84, y=84, z=-95})
- Active Task: ShadowBotTask
TASK
- Pool Size: 2
- Last Completed: DiagnosticTestTask
- Last Failed: AimingTask (Aiming timed out)
PLAYER
- Pos: (-80.59483765865184, 84.0, -93.50799309686921)
PERCEPTION
- Target: null
- Failures: 0
ENGINE
- Last Tick: 31µs
RECENT STATE TRANSITIONS
...->AIMING (Aiming at (-74.5, 84.5, -100.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-75, y=84, z=-96})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-79, y=84, z=-93})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-82, y=84, z=-93})
...->AIMING (Reached destination)
...->MOVING_TO_TARGET (Moving to BlockPos{x=-84, y=84, z=-94})
...->AIMING (Aiming at (-83.5, 84.5, -93.5))
...->MOVING_TO_TARGET (Moving to BlockPos{x=-84, y=84, z=-95})
============================
[12:33:08.818] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-95} | Feet: Air | FloorSolid: false
[12:33:08.818] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-93} | Feet: Air | FloorSolid: false
[12:33:08.819] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.819] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.819] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[12:33:08.819] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[12:33:08.820] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:08.820] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[12:33:08.820] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-96} | Feet: Air | FloorSolid: false
[12:33:08.820] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-94} | Feet: Air | FloorSolid: false
[12:33:08.821] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-95} | Feet: Air | FloorSolid: false
